WeldNumber,folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP,DesignWaitTime,DesignSetupTime,DesignDuration,Weekday,StartTime,EndTime,ForecastStart,SimulationStart,ForecastEnd,SimulationEnd,Critical Path
1727,11-27-22-0260-01,1727,2022-11-27 05:30:03.440,2022-11-27 05:30:28.822,1803.77,1,0,3.0,1,175.0,19.0,30.0,25.382,75.9488047673,154.25316017316018,19.310695652173912,34.502902687787426,4.154960043578814,83.125,32.301,1.0,-0.0863301682129322,-0.1185533704390846,0.0163524027459953,57.68300000000001,41.3638,-9.062799999999992,1.0,17.229496288959616,60,25.0,0,2022-10-05 11:45:39,2022-10-05 11:46:04.888489757,2022-11-27 05:30:03.440000000,2022-11-27 05:30:03.440000000,2022-11-27 05:30:28.822000000,2022-11-27 05:30:28.822000000,Non-Critical
1728,11-27-22-0266-03,1728,2022-11-27 09:44:03.874,2022-11-27 09:44:29.188,1513.77,1,0,7.0,1,140.0,19.0,30.0,25.314,53.181785819800005,114.02534782608696,18.896521739130435,35.61888472433024,6.012029795281348,66.5,15215.052,1.0,-0.2002738974466165,-0.1855332298136646,-0.0054462242562929,15240.366,41.3638,15173.6882,1.0,79.36016786089426,60,25.0,0,2022-10-05 11:48:24,2022-10-05 11:48:49.248657617,2022-11-27 09:44:03.874000000,2022-11-27 09:44:03.874000000,2022-11-27 09:44:29.188000000,2022-11-27 09:44:29.188000000,Non-Critical
1729,11-27-22-0267-03,1729,2022-11-27 09:45:44.229,2022-11-27 09:46:09.644,1328.2,1,0,7.0,1,140.0,19.0,30.0,25.415,54.604038718400005,116.4314224137931,19.173965517241378,31.703525541084755,7.155883648207575,66.5,75.041,1.0,-0.1788866358135337,-0.1683469827586207,0.0091560798548093,100.456,41.3638,33.67719999999999,1.0,10.100069116871035,60,25.0,0,2022-10-05 11:49:59,2022-10-05 11:50:24.348726733,2022-11-27 09:45:44.229000000,2022-11-27 09:45:44.229000000,2022-11-27 09:46:09.644000000,2022-11-27 09:46:09.644000000,Non-Critical
1730,11-27-22-0268-03,1730,2022-11-27 09:47:00.529,2022-11-27 09:47:25.837,1336.72,1,0,7.0,1,140.0,19.0,30.0,25.308,53.1885616312,112.56952173913044,20.63585152838428,32.50422625174173,9.951644922427148,66.5,50.885,1.0,-0.2001720055458646,-0.1959319875776397,0.0860974488623305,76.193,41.3638,9.5212,1.0,333.49755183356115,60,25.0,0,2022-10-05 11:56:57,2022-10-05 11:57:22.846278566,2022-11-27 09:47:00.529000000,2022-11-27 09:47:00.529000000,2022-11-27 09:47:25.837000000,2022-11-27 09:47:25.837000000,Non-Critical
1731,11-27-22-0269-03,1731,2022-11-27 09:50:11.396,2022-11-27 09:50:36.663,1331.15,1,0,7.0,1,140.0,19.0,30.0,25.267,53.1108513379,112.64484716157206,19.304493392070484,31.71260929416062,6.034841104264238,66.5,165.559,1.0,-0.2013405813849623,-0.1953939488459138,0.0160259680037095,190.826,41.3638,124.1952,1.0,19.436197146650965,60,25.0,0,2022-10-05 11:58:42,2022-10-05 11:59:07.282475712,2022-11-27 09:50:11.396000000,2022-11-27 09:50:11.396000000,2022-11-27 09:50:36.663000000,2022-11-27 09:50:36.663000000,Non-Critical
1732,11-27-22-0270-03,1732,2022-11-27 09:52:30.661,2022-11-27 09:52:55.975,1327.87,1,0,7.0,1,140.0,19.0,30.0,25.314,53.6687057822,115.0066812227074,19.143568281938325,29.716691030118334,6.896375606292065,66.5,113.998,1.0,-0.1929517927488722,-0.1785237055520898,0.007556225365175,139.312,41.3638,72.63420000000002,1.0,559.547883982085,60,25.0,0,2022-10-05 12:09:26,2022-10-05 12:09:51.830359694,2022-11-27 09:52:30.661000000,2022-11-27 09:52:30.661000000,2022-11-27 09:52:55.975000000,2022-11-27 09:52:55.975000000,Non-Critical
1733,11-27-22-0271-03,1733,2022-11-27 09:54:10.536,2022-11-27 09:54:35.885,1337.54,1,0,7.0,1,140.0,19.0,30.0,25.349,53.7690323372,114.4811403508772,19.19942731277533,29.926209594940417,7.098095414978278,66.5,74.561,1.0,-0.1914431227488721,-0.1822775689223057,0.0104961743565963,99.91,41.3638,33.19720000000001,1.0,10.413381811012673,60,25.0,0,2022-10-05 12:11:02,2022-10-05 12:11:27.243741505,2022-11-27 09:54:10.536000000,2022-11-27 09:54:10.536000000,2022-11-27 09:54:35.885000000,2022-11-27 09:54:35.885000000,Non-Critical
1734,11-27-22-0272-03,1734,2022-11-27 09:56:10.670,2022-11-27 09:56:36.014,1316.23,1,0,7.0,1,140.0,19.0,30.0,25.344,53.1765933603,113.17152173913044,19.567248908296943,31.088315779783624,7.9798971014153075,66.5,94.785,1.0,-0.2003519795443609,-0.1916319875776396,0.0298552056998391,120.129,41.3638,53.42119999999999,1.0,351.8966775747552,60,25.0,0,2022-10-05 12:18:19,2022-10-05 12:18:44.140419079,2022-11-27 09:56:10.670000000,2022-11-27 09:56:10.670000000,2022-11-27 09:56:36.014000000,2022-11-27 09:56:36.014000000,Non-Critical
1735,11-27-22-0273-03,1735,2022-11-27 09:57:50.082,2022-11-27 09:58:15.428,1344.26,1,0,7.0,1,140.0,19.0,30.0,25.346,51.089660092,109.36226086956522,20.633434782608692,34.314363042658286,10.59687973901524,66.5,74.068,1.0,-0.2317344347067669,-0.2188409937888198,0.085970251716247,99.414,41.3638,32.7042,1.0,39.139973393860515,60,25.0,0,2022-10-05 12:20:23,2022-10-05 12:20:48.280392472,2022-11-27 09:57:50.082000000,2022-11-27 09:57:50.082000000,2022-11-27 09:58:15.428000000,2022-11-27 09:58:15.428000000,Non-Critical
1736,11-27-22-0274-03,1736,2022-11-27 09:59:37.432,2022-11-27 10:00:02.798,1329.34,1,0,7.0,1,140.0,19.0,30.0,25.366,52.7092579898,111.1525652173913,20.476200873362448,35.036804129504524,9.532113035648772,66.5,82.004,1.0,-0.2073795791007519,-0.2060531055900621,0.0776947828085499,107.37,41.3638,40.64020000000001,1.0,474.1232137373857,60,25.0,0,2022-10-05 12:29:42,2022-10-05 12:30:07.403606209,2022-11-27 09:59:37.432000000,2022-11-27 09:59:37.432000000,2022-11-27 10:00:02.798000000,2022-11-27 10:00:02.798000000,Non-Critical
1737,11-27-22-0275-03,1737,2022-11-27 10:01:27.034,2022-11-27 10:01:52.252,1357.54,1,0,7.0,1,140.0,19.0,30.0,25.218,52.3270349182,111.50745614035088,19.71986842105263,32.24391248249327,8.270235547906301,66.5,84.236,1.0,-0.2131272944631579,-0.2035181704260651,0.037887811634349,109.454,41.3638,42.87220000000001,1.0,14.696741940325975,60,25.0,0,2022-10-05 12:31:22,2022-10-05 12:31:47.100348149,2022-11-27 10:01:27.034000000,2022-11-27 10:01:27.034000000,2022-11-27 10:01:52.252000000,2022-11-27 10:01:52.252000000,Non-Critical
1738,11-27-22-0276-03,1738,2022-11-27 10:02:55.719,2022-11-27 10:03:21.017,1315.08,1,0,7.0,1,140.0,19.0,30.0,25.298,50.9682830944,107.8712554112554,19.47552173913044,32.85942334141203,7.0871372160230806,66.5,63.467,1.0,-0.2335596527157895,-0.2294910327767471,0.0250274599542335,88.765,41.3638,22.103200000000005,1.0,20.602490055536734,60,25.0,0,2022-10-05 12:33:07,2022-10-05 12:33:32.702838204,2022-11-27 10:02:55.719000000,2022-11-27 10:02:55.719000000,2022-11-27 10:03:21.017000000,2022-11-27 10:03:21.017000000,Non-Critical
1739,11-27-22-0277-03,1739,2022-11-27 10:04:48.451,2022-11-27 10:05:13.865,1349.18,1,0,7.0,1,140.0,19.0,30.0,25.414,53.5132056711,113.21424242424244,19.41747826086956,34.554644917895565,7.587996938797053,66.5,87.434,1.0,-0.1952901402842104,-0.1913268398268398,0.0219725400457664,112.848,41.3638,46.0702,1.0,20805.586668554024,60,25.0,0,2022-10-06 08:00:00,2022-10-06 08:00:25.000000000,2022-11-27 10:04:48.451000000,2022-11-27 10:04:48.451000000,2022-11-27 10:05:13.865000000,2022-11-27 10:05:13.865000000,Non-Critical
1740,11-27-22-0278-03,1740,2022-11-27 10:06:43.659,2022-11-27 10:07:09.041,1325.57,1,0,7.0,1,140.0,19.0,30.0,25.382,53.1531638951,111.23277056277055,19.525304347826086,33.82059964158965,6.638391755800075,66.5,89.794,1.0,-0.2007043023293233,-0.2054802102659245,0.0276475972540044,115.176,41.3638,48.4302,1.0,16.05344058019912,60,25.0,0,2022-10-06 08:01:41,2022-10-06 08:02:06.053440580,2022-11-27 10:06:43.659000000,2022-11-27 10:06:43.659000000,2022-11-27 10:07:09.041000000,2022-11-27 10:07:09.041000000,Non-Critical
1741,11-27-22-0279-03,1741,2022-11-27 10:08:24.498,2022-11-27 10:08:49.763,1341.8,1,0,7.0,1,140.0,19.0,30.0,25.265,53.4159180931,114.64513043478262,18.762445414847164,28.48245307885234,5.870775312141293,66.5,75.457,1.0,-0.1967531113819548,-0.1811062111801241,-0.0125028729027808,100.722,41.3638,34.0932,1.0,18.406690697161494,60,25.0,0,2022-10-06 08:03:24,2022-10-06 08:03:49.460131277,2022-11-27 10:08:24.498000000,2022-11-27 10:08:24.498000000,2022-11-27 10:08:49.763000000,2022-11-27 10:08:49.763000000,Non-Critical
1742,11-27-22-0280-03,1742,2022-11-27 10:10:15.032,2022-11-27 10:10:40.462,1360.33,1,0,7.0,1,140.0,19.0,30.0,25.43,54.62417948980001,116.25580086580086,18.76809523809524,28.724101683220645,6.090028400699379,66.5,85.269,1.0,-0.1785837670706765,-0.1696014223871367,-0.0122055137844611,110.699,41.3638,43.905200000000015,1.0,36.2340346845079,60,25.0,0,2022-10-06 08:05:25,2022-10-06 08:05:50.694165961,2022-11-27 10:10:15.032000000,2022-11-27 10:10:15.032000000,2022-11-27 10:10:40.462000000,2022-11-27 10:10:40.462000000,Non-Critical
1743,11-27-22-0071-10,1743,2022-11-27 10:29:00.190,2022-11-27 10:29:25.723,1526.39,1,0,7.0,1,160.0,22.0,30.0,25.533,77.797604334,129.16260869565218,24.852631578947367,30.93786055745312,8.222775617713442,88.0,1099.728,1.0,-0.1159363143863636,-0.1927336956521739,0.1296650717703349,1125.261,41.3638,1058.3642,1.0,13.633583591451144,60,25.0,0,2022-10-06 08:07:04,2022-10-06 08:07:29.327749552,2022-11-27 10:29:00.190000000,2022-11-27 10:29:00.190000000,2022-11-27 10:29:25.723000000,2022-11-27 10:29:25.723000000,Non-Critical
1744,11-27-22-0072-10,1744,2022-11-27 10:30:35.232,2022-11-27 10:31:00.579,1534.92,1,0,7.0,1,160.0,22.0,30.0,25.347,75.88509724570001,126.31595652173912,24.387869565217397,30.104281256233847,7.792798224967221,88.0,69.509,1.0,-0.1376693494806816,-0.2105252717391305,0.1085395256916996,94.856,41.3638,28.1452,1.0,1290.1217682423326,60,25.0,0,2022-10-06 08:29:59,2022-10-06 08:30:24.449517794,2022-11-27 10:30:35.232000000,2022-11-27 10:30:35.232000000,2022-11-27 10:31:00.579000000,2022-11-27 10:31:00.579000000,Non-Critical
1745,11-27-22-0073-10,1745,2022-11-27 10:34:06.523,2022-11-27 10:34:32.171,1750.16,1,0,7.0,1,160.0,22.0,30.0,25.648,73.2259626336,122.08931330472105,24.83772532188841,31.1521024011089,9.037001356115525,88.0,185.944,1.0,-0.1678867882545454,-0.2369417918454935,0.1289875146312913,211.592,41.3638,144.5802,1.0,5287.9090375045325,60,25.0,0,2022-10-06 09:59:32,2022-10-06 09:59:57.358555298,2022-11-27 10:34:06.523000000,2022-11-27 10:34:06.523000000,2022-11-27 10:34:32.171000000,2022-11-27 10:34:32.171000000,Non-Critical
1746,11-27-22-0074-10,1746,2022-11-27 10:35:58.322,2022-11-27 10:36:23.717,1541.64,1,0,7.0,1,160.0,22.0,30.0,25.395,74.962825123,125.20281385281385,23.961428571428574,30.348924332416857,6.771717728448879,88.0,86.151,1.0,-0.1481497145113636,-0.2174824134199134,0.0891558441558442,111.546,41.3638,44.7872,1.0,18.44959848400356,60,25.0,0,2022-10-06 10:01:15,2022-10-06 10:01:40.808153782,2022-11-27 10:35:58.322000000,2022-11-27 10:35:58.322000000,2022-11-27 10:36:23.717000000,2022-11-27 10:36:23.717000000,Non-Critical
1747,11-27-22-0075-10,1747,2022-11-27 10:39:19.550,2022-11-27 10:39:45.071,1704.59,1,0,7.0,1,160.0,22.0,30.0,25.521,75.5167969735,126.60360869565216,24.256855895196505,32.561958321255915,7.534781669570138,88.0,175.833,1.0,-0.1418545798465907,-0.2087274456521739,0.1025843588725683,201.354,41.3638,134.4692,1.0,10.563276149648525,60,25.0,0,2022-10-06 10:02:51,2022-10-06 10:03:16.371429931,2022-11-27 10:39:19.550000000,2022-11-27 10:39:19.550000000,2022-11-27 10:39:45.071000000,2022-11-27 10:39:45.071000000,Non-Critical
1748,11-27-22-0076-10,1748,2022-11-27 10:40:49.890,2022-11-27 10:41:15.435,1537.05,1,0,7.0,1,160.0,22.0,30.0,25.545,76.05220188380001,126.60969827586209,25.41543103448276,34.009467085264944,9.870238082913952,88.0,64.819,1.0,-0.1357704331386362,-0.208689385775862,0.1552468652037617,90.364,41.3638,23.455200000000005,1.0,1228.9435901837503,60,25.0,0,2022-10-06 10:24:45,2022-10-06 10:25:10.315020114,2022-11-27 10:40:49.890000000,2022-11-27 10:40:49.890000000,2022-11-27 10:41:15.435000000,2022-11-27 10:41:15.435000000,Non-Critical
1749,11-27-22-0077-10,1749,2022-11-27 10:42:17.531,2022-11-27 10:42:42.856,1530.82,1,0,7.0,1,160.0,22.0,30.0,25.325,75.30778639350001,126.48152838427949,24.359122807017545,29.52522495458263,7.287666977575292,88.0,62.096,1.0,-0.1442297000738635,-0.2094904475982533,0.1072328548644339,87.42099999999999,41.3638,20.732199999999995,1.0,1039.9184015074893,60,25.0,0,2022-10-06 10:43:30,2022-10-06 10:43:55.233421621,2022-11-27 10:42:17.531000000,2022-11-27 10:42:17.531000000,2022-11-27 10:42:42.856000000,2022-11-27 10:42:42.856000000,Non-Critical
1750,11-27-22-0078-10,1750,2022-11-27 10:43:36.217,2022-11-27 10:44:01.548,1541.15,1,0,7.0,1,160.0,22.0,30.0,25.331,73.4545602996,122.70265217391304,23.32017391304348,30.26196119810058,4.7985391668257815,88.0,53.361,1.0,-0.1652890875045454,-0.2331084239130434,0.0600079051383399,78.692,41.3638,11.997199999999996,1.0,491.73629536071235,60,25.0,0,2022-10-06 10:53:06,2022-10-06 10:53:31.969716981,2022-11-27 10:43:36.217000000,2022-11-27 10:43:36.217000000,2022-11-27 10:44:01.548000000,2022-11-27 10:44:01.548000000,Non-Critical
1751,11-27-22-0079-10,1751,2022-11-27 10:47:10.654,2022-11-27 10:47:36.317,1743.12,1,0,7.0,1,160.0,22.0,30.0,25.663,74.9055019638,124.1534051724138,24.055238095238096,31.37910495454811,6.808182852084099,88.0,189.106,1.0,-0.1488011140477272,-0.2240412176724138,0.0934199134199134,214.769,41.3638,147.7422,1.0,1179.995640930718,60,25.0,0,2022-10-06 11:14:11,2022-10-06 11:14:36.965357911,2022-11-27 10:47:10.654000000,2022-11-27 10:47:10.654000000,2022-11-27 10:47:36.317000000,2022-11-27 10:47:36.317000000,Non-Critical
1752,11-27-22-0080-10,1752,2022-11-27 10:48:57.570,2022-11-27 10:49:23.080,1528.85,1,0,7.0,1,160.0,22.0,30.0,25.51,76.591897774,128.7696536796537,23.67630434782609,31.724758619172466,6.562927892873367,88.0,81.253,1.0,-0.1296375252954544,-0.1951896645021644,0.0761956521739131,106.763,41.3638,39.8892,1.0,15.479742142513192,60,25.0,0,2022-10-06 11:15:52,2022-10-06 11:16:17.445100053,2022-11-27 10:48:57.570000000,2022-11-27 10:48:57.570000000,2022-11-27 10:49:23.080000000,2022-11-27 10:49:23.080000000,Non-Critical
1753,11-27-22-0081-10,1753,2022-11-27 10:57:43.266,2022-11-27 10:58:08.729,1533.28,1,0,7.0,1,155.0,18.0,30.0,25.463,68.2158989216,126.11931034482758,21.339956896551723,29.878926631744537,5.703658543194432,69.75,500.186,1.0,-0.0219942806939067,-0.1863270300333704,0.1855531609195402,525.649,41.3638,458.8222,1.0,44.93483667977889,60,25.0,0,2022-10-06 11:18:02,2022-10-06 11:18:27.379936732,2022-11-27 10:57:43.266000000,2022-11-27 10:57:43.266000000,2022-11-27 10:58:08.729000000,2022-11-27 10:58:08.729000000,Non-Critical
1754,11-27-22-0082-10,1754,2022-11-27 10:59:28.113,2022-11-27 10:59:53.444,1552.46,1,0,7.0,1,155.0,18.0,30.0,25.331,67.0665986101,123.80899563318776,21.37594713656388,29.01334197543114,3.736538476291085,69.75,79.384,1.0,-0.0384717045146952,-0.2012322862374983,0.1875526186979932,104.715,41.3638,38.0202,1.0,11.393905540406454,60,25.0,0,2022-10-06 11:19:38,2022-10-06 11:20:03.773842272,2022-11-27 10:59:28.113000000,2022-11-27 10:59:28.113000000,2022-11-27 10:59:53.444000000,2022-11-27 10:59:53.444000000,Non-Critical
1755,11-27-22-0083-10,1755,2022-11-27 11:01:08.879,2022-11-27 11:01:34.587,1541.15,1,0,7.0,1,155.0,18.0,30.0,25.708,63.9204357897,116.09129310344828,22.221818181818183,32.55541601240196,7.023467691886414,69.75,75.435,1.0,-0.0835779815096774,-0.2510239154616239,0.2345454545454546,101.143,41.3638,34.071200000000005,1.0,11.273626701927482,60,25.0,0,2022-10-06 11:21:15,2022-10-06 11:21:40.047468973,2022-11-27 11:01:08.879000000,2022-11-27 11:01:08.879000000,2022-11-27 11:01:34.587000000,2022-11-27 11:01:34.587000000,Non-Critical
1756,11-27-22-0084-10,1756,2022-11-27 11:06:19.661,2022-11-27 11:06:45.140,1736.07,1,0,7.0,1,155.0,18.0,30.0,25.479,65.4042787059,119.8477922077922,21.33160869565217,31.19234119863858,4.415875243862349,69.75,285.074,1.0,-0.062304247944086,-0.2267884373690825,0.1850893719806763,310.553,41.3638,243.71020000000004,1.0,745.0352551582969,60,25.0,0,2022-10-06 11:35:05,2022-10-06 11:35:30.082724131,2022-11-27 11:06:19.661000000,2022-11-27 11:06:19.661000000,2022-11-27 11:06:45.140000000,2022-11-27 11:06:45.140000000,Non-Critical
1757,11-27-22-0085-10,1757,2022-11-27 11:07:39.841,2022-11-27 11:08:05.226,1498.03,1,0,7.0,1,155.0,18.0,30.0,25.385,63.4879827611,116.76272727272726,21.06038961038961,30.099081235567585,4.251787687925624,69.75,54.701,1.0,-0.0897780249304659,-0.246692082111437,0.1700216450216449,80.086,41.3638,13.3372,1.0,19.20208284406937,60,25.0,0,2022-10-06 11:36:49,2022-10-06 11:37:14.284806975,2022-11-27 11:07:39.841000000,2022-11-27 11:07:39.841000000,2022-11-27 11:08:05.226000000,2022-11-27 11:08:05.226000000,Non-Critical
1758,11-27-22-0086-10,1758,2022-11-27 11:09:02.487,2022-11-27 11:09:27.867,1544.43,1,0,7.0,1,155.0,18.0,30.0,25.38,63.388730824700005,115.8725974025974,21.963160173160173,29.24298438656464,6.900860120642049,69.75,57.261,1.0,-0.0912009917605733,-0.2524348554671135,0.2201755651755652,82.641,41.3638,15.897200000000009,1.0,22955.215622617416,60,25.0,0,2022-10-07 08:00:00,2022-10-07 08:00:25.000000000,2022-11-27 11:09:02.487000000,2022-11-27 11:09:02.487000000,2022-11-27 11:09:27.867000000,2022-11-27 11:09:27.867000000,Non-Critical
1759,11-27-22-0087-10,1759,2022-11-27 11:10:02.678,2022-11-27 11:10:28.010,1517.87,1,0,7.0,1,155.0,18.0,30.0,25.332,67.5570591618,123.6291304347826,21.93104347826087,28.59028150649218,6.889563700944194,69.75,34.811,1.0,-0.0314400120172043,-0.2023927068723702,0.2183913043478262,60.143,41.3638,-6.552799999999998,1.0,76.45847333346377,60,25.0,0,2022-10-07 08:02:41,2022-10-07 08:03:06.458473333,2022-11-27 11:10:02.678000000,2022-11-27 11:10:02.678000000,2022-11-27 11:10:28.010000000,2022-11-27 11:10:28.010000000,Non-Critical
1760,11-27-22-0088-10,1760,2022-11-27 11:13:23.348,2022-11-27 11:13:48.640,3275.57,1,0,7.0,1,155.0,18.0,30.0,25.292,70.7799051242,132.19135371179038,21.453362445414847,28.279792432080058,6.686348395981407,69.75,175.338,1.0,0.0147656648630825,-0.1471525566981265,0.1918534691897138,200.63,41.3638,133.9742,1.0,20.0028918844353,60,25.0,0,2022-10-07 08:04:26,2022-10-07 08:04:51.461365217,2022-11-27 11:13:23.348000000,2022-11-27 11:13:23.348000000,2022-11-27 11:13:48.640000000,2022-11-27 11:13:48.640000000,Non-Critical
1761,11-27-22-0089-10,1761,2022-11-27 11:16:23.488,2022-11-27 11:16:48.984,1516.89,1,0,7.0,1,155.0,18.0,30.0,25.496,66.5283612063,120.44439655172413,22.905281385281384,33.56879911604152,8.210278276465413,69.75,154.848,1.0,-0.0461883698021504,-0.2229393770856508,0.2725156325156324,180.344,41.3638,113.48420000000004,1.0,462.32266683075034,60,25.0,0,2022-10-07 08:13:33,2022-10-07 08:13:58.784032047,2022-11-27 11:16:23.488000000,2022-11-27 11:16:23.488000000,2022-11-27 11:16:48.984000000,2022-11-27 11:16:48.984000000,Non-Critical
1762,11-27-22-0090-10,1762,2022-11-27 11:17:57.918,2022-11-27 11:18:23.335,1534.1,1,0,7.0,1,155.0,18.0,30.0,25.417,71.4360006091,132.5964347826087,21.82394736842105,30.677403165244893,6.68462179114195,69.75,68.934,1.0,0.0241720517433692,-0.1445391304347826,0.2124415204678362,94.351,41.3638,27.5702,1.0,6469.745809567637,60,25.0,0,2022-10-07 10:02:48,2022-10-07 10:03:13.529841614,2022-11-27 11:17:57.918000000,2022-11-27 11:17:57.918000000,2022-11-27 11:18:23.335000000,2022-11-27 11:18:23.335000000,Non-Critical
1763,11-27-22-0091-10,1763,2022-11-27 11:19:43.057,2022-11-27 11:20:08.552,1525.08,1,0,7.0,1,155.0,18.0,30.0,25.495,71.9716188925,132.39334763948497,21.912770562770564,30.59864595753643,6.704912095147215,69.75,79.722,1.0,0.0318511669175627,-0.1458493700678389,0.2173761423761424,105.217,41.3638,38.3582,1.0,207.99604237240987,60,25.0,0,2022-10-07 10:07:41,2022-10-07 10:08:06.525883986,2022-11-27 11:19:43.057000000,2022-11-27 11:19:43.057000000,2022-11-27 11:20:08.552000000,2022-11-27 11:20:08.552000000,Non-Critical
1764,11-27-22-0092-10,1764,2022-11-27 11:21:48.684,2022-11-27 11:22:14.185,1531.31,1,0,7.0,1,155.0,18.0,30.0,25.501,71.712331694,133.1634051724138,20.92228448275862,32.35769888448798,4.571271995733677,69.75,100.132,1.0,0.0281337877275986,-0.140881256952169,0.1623491379310344,125.633,41.3638,58.76820000000001,1.0,12.169648770190056,60,25.0,0,2022-10-07 10:09:18,2022-10-07 10:09:43.695532756,2022-11-27 11:21:48.684000000,2022-11-27 11:21:48.684000000,2022-11-27 11:22:14.185000000,2022-11-27 11:22:14.185000000,Non-Critical
1765,11-27-22-0093-10,1765,2022-11-27 11:23:18.847,2022-11-27 11:23:44.311,1510.66,1,0,7.0,1,155.0,18.0,30.0,25.464,71.8274088022,131.47515418502203,21.648533333333333,35.67631938568983,5.046217030749725,69.75,64.662,1.0,0.0297836387412187,-0.1517731988063094,0.2026962962962963,90.126,41.3638,23.29820000000001,1.0,155.9344320074795,60,25.0,0,2022-10-07 10:13:19,2022-10-07 10:13:44.629964763,2022-11-27 11:23:18.847000000,2022-11-27 11:23:18.847000000,2022-11-27 11:23:44.311000000,2022-11-27 11:23:44.311000000,Non-Critical
1766,11-27-22-0094-10,1766,2022-11-27 11:24:28.398,2022-11-27 11:24:54.093,1519.84,1,0,7.0,1,155.0,18.0,30.0,25.695,70.78949637560001,128.87545454545457,21.902380952380952,35.43626193158352,6.638081044894836,69.75,44.087,1.0,0.0149031738437277,-0.1685454545454545,0.2167989417989417,69.78200000000001,41.3638,2.7232000000000127,1.0,2100.8686107027743,60,25.0,0,2022-10-07 10:49:45,2022-10-07 10:50:10.498575465,2022-11-27 11:24:28.398000000,2022-11-27 11:24:28.398000000,2022-11-27 11:24:54.093000000,2022-11-27 11:24:54.093000000,Non-Critical
1767,11-27-22-0095-10,1767,2022-11-27 11:25:29.392,2022-11-27 11:25:54.902,1537.71,1,0,7.0,1,155.0,18.0,30.0,25.51,72.9806699527,135.35506493506497,21.5987012987013,31.726864585218756,6.884887359878573,69.75,35.299,1.0,0.0463178487842292,-0.126741516547968,0.19992784992785,60.809,41.3638,-6.064800000000002,1.0,24.7746294740661,60,25.0,0,2022-10-07 10:51:35,2022-10-07 10:52:00.273204939,2022-11-27 11:25:29.392000000,2022-11-27 11:25:29.392000000,2022-11-27 11:25:54.902000000,2022-11-27 11:25:54.902000000,Non-Critical
