folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP
12-08-22-0252-07,2178,2022-12-08 08:38:58.808,2022-12-08 08:39:22.254,1265.41,1,0,7.0,1,135.0,15.0,35.0,23.446,43.0732771404,134.2861502347418,15.534741784037559,33.83729794589411,11.039536476545209,43.392857142857146,59.049,1,-0.007364806640987709,-0.005287776038949699,0.0356494522691706,82.495,41.3638,17.685200000000005,1
12-08-22-0253-07,2179,2022-12-08 08:40:07.360,2022-12-08 08:40:31.024,1276.89,1,0,7.0,1,135.0,15.0,35.0,23.664,43.696475971400005,134.91757009345795,14.571184834123223,37.76290827010269,7.015420634910013,43.392857142857146,45.106,1,0.006996977118683079,-0.0006105919003114302,-0.0285876777251185,68.77000000000001,41.3638,3.742200000000011,1
12-08-22-0254-07,2180,2022-12-08 08:41:21.683,2022-12-08 08:41:45.191,1236.72,1,0,7.0,1,135.0,15.0,35.0,23.508,44.1162188511,138.82291079812205,14.049383886255924,33.44543958782929,6.054339341058735,43.392857142857146,50.659,1,0.01667006405827154,0.02831785776386697,-0.06337440758293833,74.167,41.3638,9.295200000000005,1
12-08-22-0255-07,2181,2022-12-08 08:42:35.524,2022-12-08 08:42:59.487,1290.66,1,0,7.0,1,135.0,15.0,35.0,23.963,44.463002338,134.38347222222222,15.434,39.04548842090637,9.615005542836935,43.392857142857146,50.333,1,0.024661782274897126,-0.004566872427983482,0.028933333333333255,74.29599999999999,41.3638,8.969199999999994,1
12-08-22-0256-07,2182,2022-12-08 08:44:07.408,2022-12-08 08:44:30.937,1287.38,1,0,7.0,1,135.0,15.0,35.0,23.529,43.716768054300005,135.63657276995306,14.093802816901409,34.58972097547121,6.2093351889906305,43.392857142857146,67.921,1,0.007464613597037095,0.004715353851504123,-0.060413145539906066,91.45,41.3638,26.557200000000005,1
12-08-22-0257-07,2183,2022-12-08 08:45:27.974,2022-12-08 08:45:51.435,1276.23,1,0,7.0,1,135.0,15.0,35.0,23.461,42.4540554314,130.39835680751173,14.521132075471698,35.59064598628611,6.483950118474962,43.392857142857146,57.037,1,-0.02163493656032922,-0.034086245870283416,-0.031924528301886856,80.49799999999999,41.3638,15.673199999999994,1
12-08-22-0258-07,2184,2022-12-08 08:46:40.295,2022-12-08 08:47:03.688,1278.53,1,0,7.0,1,135.0,15.0,35.0,23.393,42.4056084388,130.2818309859155,15.189339622641508,34.12455098784806,8.808198116766254,43.392857142857146,48.86,1,-0.022751410463868305,-0.034949400104329675,0.01262264150943393,72.253,41.3638,7.496200000000002,1
12-08-22-0259-07,2185,2022-12-08 08:48:01.678,2022-12-08 08:48:24.939,1224.1,1,0,7.0,1,135.0,15.0,35.0,23.261,44.224947505900005,140.62914285714285,13.571761904761905,32.196335094544004,4.1024951259969695,43.392857142857146,57.99,1,0.019175744991934085,0.041697354497354455,-0.09521587301587298,81.251,41.3638,16.626200000000008,1
12-08-22-0260-07,2186,2022-12-08 08:49:16.560,2022-12-08 08:49:39.946,1255.25,1,0,7.0,1,135.0,15.0,35.0,23.386,44.506724656500005,135.16896226415093,16.634575471698113,36.601336881010816,12.277532800496312,43.392857142857146,51.621,1,0.02566937480000009,0.0012515723270438706,0.10897169811320762,75.007,41.3638,10.257200000000008,1
12-08-22-0161-10,2187,2022-12-08 09:57:38.003,2022-12-08 09:58:04.875,1501.8,1,0,7.0,1,165.0,19.0,30.0,26.872,83.0195446435,158.91229508196722,20.435409836065574,32.32813716136595,8.500534637995106,78.375,4078.057,1,0.0592605377161084,-0.036895181321410786,0.07554788610871443,4104.929,41.3638,4036.6932,1
12-08-22-0162-10,2188,2022-12-08 09:59:21.490,2022-12-08 09:59:48.506,1515.25,1,0,7.0,1,165.0,19.0,30.0,27.016,81.6190237126,154.38229508196721,20.46917355371901,33.04940440214371,7.458682549367801,78.375,76.615,1,0.04139105215438588,-0.0643497267759563,0.07732492387994783,103.631,41.3638,35.251200000000004,1
12-08-22-0163-10,2189,2022-12-08 10:00:47.811,2022-12-08 10:01:14.894,1509.51,1,0,7.0,1,165.0,19.0,30.0,27.083,81.4842263188,155.1422357723577,19.204146341463417,34.507622267736096,4.239730146751359,78.375,59.305,1,0.039671149203189815,-0.05974402562207448,0.01074454428754823,86.388,41.3638,17.94120000000001,1
12-08-22-0164-10,2190,2022-12-08 10:02:10.287,2022-12-08 10:02:37.271,1532.13,1,0,7.0,1,165.0,19.0,30.0,26.984,80.9415754362,153.1070612244898,19.488000000000003,33.14250603201728,4.344907571315952,78.375,55.393,1,0.03274737398660288,-0.07207841682127392,0.025684210526315976,82.37700000000001,41.3638,14.02920000000001,1
12-08-22-0165-10,2191,2022-12-08 10:03:22.885,2022-12-08 10:03:50.063,1492.79,1,0,7.0,1,165.0,19.0,30.0,27.178,80.5572009816,150.64060975609758,20.92344262295082,39.527017740571004,8.212943339956531,78.375,45.614,1,0.027843074725358852,-0.08702660753880254,0.10123382226056954,72.792,41.3638,4.250200000000003,1
12-08-22-0166-10,2192,2022-12-08 10:04:36.759,2022-12-08 10:05:03.725,1509.51,1,0,7.0,1,165.0,19.0,30.0,26.966,81.1259864408,153.65963265306124,20.14595918367347,32.73185836327789,6.742973543729945,78.375,46.696,1,0.03510030546475296,-0.06872949907235615,0.06031364124597194,73.662,41.3638,5.332200000000007,1
12-08-22-0167-10,2193,2022-12-08 10:06:00.643,2022-12-08 10:06:27.925,1535.9,1,0,7.0,1,165.0,19.0,30.0,27.282,80.4096770188,149.4700806451613,20.519879032258064,33.74464309553878,7.744088746367993,78.375,56.918,1,0.02596079130845297,-0.09412072336265886,0.07999363327674014,84.2,41.3638,15.554200000000005,1
12-08-22-0168-10,2194,2022-12-08 10:07:51.883,2022-12-08 10:08:18.897,1531.31,1,0,7.0,1,165.0,19.0,30.0,27.014,77.3183341891,143.2593469387755,19.84391836734694,29.703884694854388,4.215363507635553,78.375,83.958,1,-0.013482179405422623,-0.1317615337043908,0.044416756176154815,110.972,41.3638,42.5942,1
12-08-22-0169-10,2195,2022-12-08 10:09:23.729,2022-12-08 10:09:50.796,1517.21,1,0,7.0,1,165.0,19.0,30.0,27.067,78.2346767162,148.0382857142857,19.945061224489795,32.19779767185997,6.812228494839868,78.375,64.832,1,-0.0017904087247209155,-0.10279826839826844,0.04974006444683132,91.899,41.3638,23.468200000000003,1
12-08-22-0170-10,2196,2022-12-08 10:10:41.003,2022-12-08 10:11:08.047,1552.95,1,0,7.0,1,165.0,19.0,30.0,27.044,78.3111076512,148.40674796747967,19.289837398373983,33.10792079828026,4.45922570083684,78.375,50.207,1,-0.000815213381818114,-0.10056516383345648,0.015254599914420242,77.251,41.3638,8.843200000000007,1
12-08-22-0171-10,2197,2022-12-08 10:11:51.715,2022-12-08 10:12:18.683,1514.26,1,0,7.0,1,165.0,19.0,30.0,26.968,77.44028630790001,145.3124081632653,19.93922131147541,36.5159972623264,5.133143876594103,78.375,43.668,1,-0.011926171510047712,-0.11931873840445273,0.04943270060396898,70.636,41.3638,2.304199999999998,1
12-08-22-0172-10,2198,2022-12-08 10:13:23.243,2022-12-08 10:13:50.195,1536.56,1,0,7.0,1,165.0,19.0,30.0,26.952,77.8375195565,147.37175510204082,19.982,30.906628019140953,6.678790542811933,78.375,64.56,1,-0.006857804701754455,-0.10683784786641926,0.05168421052631578,91.512,41.3638,23.1962,1
12-08-22-0173-10,2199,2022-12-08 10:14:53.845,2022-12-08 10:15:20.939,1540.82,1,0,7.0,1,165.0,19.0,30.0,27.094,77.8321777599,145.62562753036437,20.631943319838058,32.87485845143923,7.880557289939995,78.375,63.65,1,-0.006925961596172203,-0.11742043920991296,0.08589175367568735,90.744,41.3638,22.2862,1
12-08-22-0174-10,2200,2022-12-08 10:16:11.343,2022-12-08 10:16:38.360,1515.41,1,0,7.0,1,165.0,19.0,30.0,27.017,77.0842909046,143.40676229508196,20.44,31.153938507608586,6.81311114477625,78.375,50.404,1,-0.01646837761275921,-0.13086810730253362,0.07578947368421063,77.421,41.3638,9.04020000000001,1
12-08-22-0175-10,2201,2022-12-08 10:17:41.590,2022-12-08 10:18:08.657,1524.43,1,0,7.0,1,165.0,19.0,30.0,27.067,75.5931179335,138.0719512195122,20.38443089430894,29.8214952925457,5.779589799131537,78.375,63.23,1,-0.035494508025518345,-0.16320029563932004,0.07286478391099682,90.297,41.3638,21.8662,1
12-08-22-0176-10,2202,2022-12-08 10:19:28.561,2022-12-08 10:19:55.705,1536.89,1,0,7.0,1,165.0,19.0,30.0,27.144,77.7616901068,145.8541224489796,20.165020408163265,32.99930828487208,6.922439316140472,78.375,79.904,1,-0.007825325591068522,-0.11603562152133573,0.06131686358754029,107.048,41.3638,38.540200000000006,1
12-08-22-0177-10,2203,2022-12-08 10:20:45.454,2022-12-08 10:21:12.637,1530.0,1,0,7.0,1,165.0,19.0,30.0,27.183,78.5290506605,147.29182186234817,19.96314285714286,33.91893869141364,5.67572255817504,78.375,49.749,1,0.0019655586666667,-0.1073222917433444,0.050691729323308454,76.932,41.3638,8.385200000000005,1
12-08-22-0178-10,2204,2022-12-08 10:21:58.882,2022-12-08 10:22:26.048,1510.82,1,0,7.0,1,165.0,19.0,30.0,27.166,76.8265215042,143.18922764227642,20.158739837398375,36.970750377597966,6.585054478676787,78.375,46.245,1,-0.019757301381818193,-0.13218649913771863,0.06098630723149334,73.411,41.3638,4.881200000000003,1
12-08-22-0179-10,2205,2022-12-08 10:23:08.642,2022-12-08 10:23:35.661,1534.1,1,0,7.0,1,165.0,19.0,30.0,27.019,77.9240343387,146.26865306122448,20.257540983606557,31.990298161427145,6.7516786282172045,78.375,42.594,1,-0.005753947831579009,-0.11352331478045763,0.06618636755823992,69.613,41.3638,1.2302000000000035,1
12-08-22-0180-10,2206,2022-12-08 10:24:28.721,2022-12-08 10:24:55.719,1515.41,1,0,7.0,1,165.0,19.0,30.0,26.998,76.73857683840001,142.9372131147541,20.28309917355372,36.12791282658638,4.925534777554167,78.375,53.06,1,-0.020879402380861167,-0.13371385991058127,0.06753153545019575,80.058,41.3638,11.696200000000008,1
12-08-22-0181-10,2207,2022-12-08 10:28:36.991,2022-12-08 10:29:04.022,1606.89,1,0,7.0,1,170.0,19.0,30.0,27.031,78.9096470941,149.66139917695475,19.720495867768594,33.60775189283585,5.6611281152547,80.75,221.272,1,-0.022790748060681154,-0.11963882837085449,0.037920835145715426,248.303,41.3638,179.9082,1
12-08-22-0182-10,2208,2022-12-08 10:30:06.189,2022-12-08 10:30:33.226,1330.0,1,0,7.0,1,170.0,19.0,30.0,27.037,77.4603995798,142.73561475409835,20.545368852459013,36.831981719672626,6.509543821861698,80.75,62.167,1,-0.040738085699071225,-0.160378736740598,0.08133520276100081,89.20400000000001,41.3638,20.80320000000001,1
12-08-22-0183-10,2209,2022-12-08 10:31:42.025,2022-12-08 10:32:08.964,1584.1,1,0,7.0,1,170.0,19.0,30.0,26.939,81.4068623191,157.2634426229508,20.45594262295082,30.537336380281346,8.464563917750402,80.75,68.799,1,0.00813451788359143,-0.07492092574734821,0.07662855910267474,95.738,41.3638,27.435200000000002,1
12-08-22-0184-10,2210,2022-12-08 10:32:58.802,2022-12-08 10:33:25.886,1598.53,1,0,7.0,1,170.0,19.0,30.0,27.084,80.9818269795,154.21540650406504,20.84329268292683,33.774386437385296,9.383862185803375,80.75,49.838,1,0.0028709223467491274,-0.09285054997608799,0.0970154043645699,76.922,41.3638,8.4742,1
12-08-22-0185-10,2211,2022-12-08 10:34:21.596,2022-12-08 10:34:48.580,1591.48,1,0,7.0,1,170.0,19.0,30.0,26.984,81.9915243156,158.27758196721314,19.464485596707817,32.708083197808044,5.234752597301708,80.75,55.71,1,0.01537491412507741,-0.06895540019286395,0.024446610353042963,82.694,41.3638,14.346200000000003,1
12-08-22-0186-10,2212,2022-12-08 10:35:47.148,2022-12-08 10:36:14.279,1610.82,1,0,7.0,1,170.0,19.0,30.0,27.131,81.4008439004,155.06276422764228,19.87208163265306,35.9163158035354,6.96684791203126,80.75,58.568,1,0.008059986382662698,-0.08786609277857482,0.045899033297529535,85.699,41.3638,17.2042,1
12-08-22-0187-10,2213,2022-12-08 10:37:18.110,2022-12-08 10:37:45.131,1353.44,1,0,7.0,1,170.0,19.0,30.0,27.021,81.89978291630001,155.5349387755102,19.387254098360653,34.021391192972295,4.218555064508184,80.75,63.831,1,0.014238797725077523,-0.08508859543817526,0.02038179465056067,90.852,41.3638,22.467200000000005,1
12-08-22-0188-10,2214,2022-12-08 10:38:53.398,2022-12-08 10:39:20.505,9.51,1,0,7.0,1,170.0,19.0,30.0,27.107,81.3086557436,152.1599593495935,19.638489795918368,34.54769685460269,4.232557137600291,80.75,68.267,1,0.0069183373820433935,-0.10494141559062653,0.03360472610096665,95.374,41.3638,26.9032,1
12-08-22-0189-10,2215,2022-12-08 10:40:24.157,2022-12-08 10:40:51.003,1584.75,1,0,7.0,1,170.0,19.0,30.0,26.846,83.02223470940001,161.50524590163934,19.74268595041322,32.91071718605657,6.659857746518932,80.75,63.652,1,0.028139129528173434,-0.04996914175506273,0.03908873423227477,90.498,41.3638,22.288200000000007,1
12-08-22-0190-10,2216,2022-12-08 10:41:37.867,2022-12-08 10:42:04.951,1606.07,1,0,7.0,1,170.0,19.0,30.0,27.084,81.4441828568,154.81626016260165,20.263020408163264,35.01994309715474,7.823910798571779,80.75,46.864,1,0.008596691725077266,-0.08931611669057848,0.06647475832438232,73.948,41.3638,5.500199999999996,1
12-08-22-0191-10,2217,2022-12-08 10:42:49.740,2022-12-08 10:43:16.763,1596.89,1,0,7.0,1,170.0,19.0,30.0,27.023,82.3942029148,157.3474285714286,19.224448979591834,35.30940978238421,4.439240469397003,80.75,44.789,1,0.02036164600371526,-0.07442689075630238,0.01181310418904391,71.812,41.3638,3.4252000000000002,1
12-08-22-0192-10,2218,2022-12-08 10:44:18.575,2022-12-08 10:44:45.520,1601.15,1,0,7.0,1,170.0,19.0,30.0,26.945,82.3772831935,157.63049382716048,20.109753086419754,33.603577604985766,7.824597310998032,80.75,61.812,1,0.02015211385139315,-0.07276180101670304,0.05840805717998698,88.757,41.3638,20.448200000000007,1
12-08-22-0193-10,2219,2022-12-08 10:45:53.904,2022-12-08 10:46:20.954,486.56,1,0,7.0,1,170.0,19.0,30.0,27.05,81.1251716278,153.71137651821863,19.643684210526313,33.51727561667506,5.629115133342406,80.75,68.384,1,0.00464608826996904,-0.09581543224577282,0.03387811634349025,95.434,41.3638,27.0202,1
12-08-22-0194-10,2220,2022-12-08 10:47:19.248,2022-12-08 10:47:46.162,877.21,1,0,7.0,1,170.0,19.0,30.0,26.914,79.316730375,148.65680327868853,20.54388429752066,31.55391749181839,6.46940291381254,80.75,58.294,1,-0.017749469040247656,-0.12554821600771449,0.0812570682905609,85.208,41.3638,16.9302,1
12-08-22-0195-10,2221,2022-12-08 10:49:05.820,2022-12-08 10:49:32.837,1591.31,1,0,7.0,1,170.0,19.0,30.0,27.017,80.8614388455,155.18024691358025,19.550823045267492,34.59010423058284,6.038073770416141,80.75,79.658,1,0.0013800476222911584,-0.08717501815541029,0.02899068659302584,106.675,41.3638,38.294200000000004,1
12-08-22-0196-10,2222,2022-12-08 10:50:23.108,2022-12-08 10:50:50.161,1598.36,1,0,7.0,1,170.0,19.0,30.0,27.053,81.3169898063,154.35053061224488,20.173673469387754,39.39153225303486,7.411790367402319,80.75,50.271,1,0.007021545588854483,-0.09205570228091242,0.06177228786251332,77.324,41.3638,8.9072,1
12-08-22-0197-10,2223,2022-12-08 10:52:02.053,2022-12-08 10:52:29.075,1608.2,1,0,7.0,1,170.0,19.0,30.0,27.022,81.47398547990001,156.71882113821138,19.305691056910568,34.11684982934506,5.476774871206492,80.75,71.892,1,0.008965764456966063,-0.07812458153993307,0.016089002995293145,98.91399999999999,41.3638,30.52819999999999,1
12-08-22-0198-10,2224,2022-12-08 10:53:16.934,2022-12-08 10:53:43.903,1614.75,1,0,7.0,1,170.0,19.0,30.0,26.969,81.23969046740001,156.3124180327869,19.315950413223142,34.13642151065229,3.745248071605257,80.75,47.859,1,0.006064278234055864,-0.08051518804243007,0.016628969117007397,74.828,41.3638,6.495200000000004,1
12-08-22-0199-10,2225,2022-12-08 10:54:41.054,2022-12-08 10:55:08.138,1623.93,1,0,7.0,1,170.0,19.0,30.0,27.084,80.71935811050001,153.11764227642277,19.67930894308943,34.17321625952833,5.781837283911921,80.75,57.151,1,-0.00037946612383887857,-0.09930798660927787,0.03575310226786477,84.235,41.3638,15.787200000000002,1
12-08-22-0200-10,2226,2022-12-08 10:56:20.565,2022-12-08 10:56:47.613,1617.54,1,0,7.0,1,170.0,19.0,30.0,27.048,78.3103079646,145.73061475409835,20.683209876543213,36.56275055882838,7.223289438702705,80.75,72.427,1,-0.03021290446315794,-0.14276108968177437,0.08858999350227426,99.47500000000001,41.3638,31.063200000000013,1
12-08-22-0201-10,2227,2022-12-08 11:08:08.904,2022-12-08 11:08:36.054,1609.18,1,0,7.0,1,170.0,20.0,30.0,27.15,87.11264521060001,156.17114285714285,20.98604081632653,34.072936599662064,6.761058900597131,85.0,681.291,1,0.024854649536470763,-0.08134621848739498,0.0493020408163265,708.441,41.3638,639.9272000000001,1
12-08-22-0202-10,2228,2022-12-08 11:10:17.265,2022-12-08 11:10:44.351,1617.54,1,0,7.0,1,170.0,20.0,30.0,27.086,86.00692591090001,153.2438775510204,21.122285714285713,35.31318846514868,6.981702643573319,85.0,101.211,1,0.011846187187058987,-0.09856542617046826,0.05611428571428556,128.297,41.3638,59.8472,1
12-08-22-0203-10,2229,2022-12-08 11:11:37.644,2022-12-08 11:12:04.796,1622.3,1,0,7.0,1,170.0,20.0,30.0,27.152,85.1854016258,151.92028455284552,21.624065040650407,34.61851979764479,8.520089329549753,85.0,53.293,1,0.0021811955976469566,-0.10635126733620281,0.08120325203252032,80.445,41.3638,11.929199999999994,1
12-08-22-0204-10,2230,2022-12-08 11:12:54.626,2022-12-08 11:13:21.607,1611.15,1,0,7.0,1,170.0,20.0,30.0,26.981,86.5841712282,153.51703252032522,21.79581300813008,34.183606187388236,7.954170357178288,85.0,49.83,1,0.018637308567058808,-0.09695863223338108,0.08979065040650402,76.811,41.3638,8.466200000000008,1
12-08-22-0205-10,2231,2022-12-08 11:14:12.719,2022-12-08 11:14:39.746,1618.69,1,0,7.0,1,170.0,20.0,30.0,27.027,85.0578304919,151.69673469387754,21.262571428571427,33.321734254391785,6.910219291436251,85.0,51.112,1,0.0006803587282353529,-0.10766626650660271,0.06312857142857142,78.13900000000001,41.3638,9.748200000000011,1
12-08-22-0206-10,2232,2022-12-08 11:15:28.554,2022-12-08 11:15:55.578,1584.92,1,0,7.0,1,170.0,20.0,30.0,27.024,84.6115469204,149.62733606557376,21.58782786885246,36.48019793014286,7.219615469386477,85.0,48.808,1,-0.004570036230588159,-0.11983919961427203,0.07939139344262314,75.832,41.3638,7.444199999999995,1
12-08-22-0207-10,2233,2022-12-08 11:16:48.552,2022-12-08 11:17:15.587,1617.05,1,0,7.0,1,170.0,20.0,30.0,27.035,83.7380293018,147.18510204081633,20.722,32.327499201147646,4.462253859676378,85.0,52.974,1,-0.014846714096470648,-0.1342052821128451,0.03610000000000002,80.009,41.3638,11.610200000000003,1
12-08-22-0208-10,2234,2022-12-08 11:18:33.814,2022-12-08 11:19:00.695,1600.49,1,0,7.0,1,170.0,20.0,30.0,26.881,88.3025169631,160.45967213114756,20.836803278688524,33.40446233058936,6.6467083677374115,85.0,78.227,1,0.03885314074235291,-0.05611957569913206,0.04184016393442613,105.108,41.3638,36.863200000000006,1
12-08-22-0209-10,2235,2022-12-08 11:20:00.100,2022-12-08 11:20:27.097,680.82,1,0,7.0,1,170.0,20.0,30.0,26.997,88.3259332647,158.5446530612245,21.004938775510205,33.90913600329264,6.719813535445333,85.0,59.405,1,0.03912862664352934,-0.06738439375750294,0.05024693877551023,86.402,41.3638,18.041200000000003,1
12-08-22-0210-10,2236,2022-12-08 11:21:17.331,2022-12-08 11:21:44.366,1602.13,1,0,7.0,1,170.0,20.0,30.0,27.035,87.9834758698,156.9324081632653,21.76951020408163,34.21150124647613,8.4237876350115,85.0,50.234,1,0.035099716115294166,-0.07686818727490996,0.08847551020408151,77.269,41.3638,8.870200000000008,1
12-08-22-0211-10,2237,2022-12-08 11:22:49.183,2022-12-08 11:23:16.164,1608.36,1,0,7.0,1,170.0,20.0,30.0,26.981,87.2446008287,156.44510204081635,21.122172131147543,33.8970432920699,6.6208825231903035,85.0,64.817,1,0.026407068572941172,-0.07973469387755083,0.05610860655737726,91.798,41.3638,23.453200000000002,1
12-08-22-0212-10,2238,2022-12-08 11:24:05.706,2022-12-08 11:24:32.879,1602.95,1,0,7.0,1,170.0,20.0,30.0,27.173,86.9502857735,154.14138211382112,20.98955102040816,34.68900566462422,5.508991848880682,85.0,49.542,1,0.02294453851176459,-0.09328598756575812,0.04947755102040796,76.715,41.3638,8.178200000000007,1
12-08-22-0213-10,2239,2022-12-08 11:25:19.793,2022-12-08 11:25:46.828,1145.74,1,0,7.0,1,170.0,20.0,30.0,27.035,85.7379315321,151.45767346938774,20.782172131147544,32.675923493031526,4.111647386829692,85.0,46.914,1,0.00868154743647076,-0.10907250900360155,0.039108606557377135,73.949,41.3638,5.5502,1
12-08-22-0214-10,2240,2022-12-08 11:27:07.903,2022-12-08 11:27:34.938,1594.75,1,0,7.0,1,170.0,20.0,30.0,27.035,87.1665914805,156.04481632653062,21.526106557377048,33.989440918041645,7.603481496607803,85.0,81.075,1,0.0254893115352941,-0.08208931572629041,0.07630532786885236,108.11,41.3638,39.711200000000005,1
12-08-22-0215-10,2241,2022-12-08 11:28:41.728,2022-12-08 11:29:08.849,1617.38,1,0,7.0,1,170.0,20.0,30.0,27.121,87.3795323206,156.7525101214575,21.33425101214575,33.50231840319598,7.596963780662924,85.0,66.79,1,0.027994497889411774,-0.07792641105025,0.06671255060728742,93.911,41.3638,25.426200000000005,1
